SimilarityRank,TeamName,SimilarityPct,ChampionPct,FinalFourPct,TournamentPotential,AdjEM,EM_Diff,EM_MatchPct,RankAdjEM,Rank_Diff,Rank_MatchPct,AdjOE,OE_Diff,OE_MatchPct,AdjDE,DE_Diff,DE_MatchPct,Assessment
1,Tennessee,92.8720514171327,14.3,14.3,2.1275165141713273,31.4398,2.719800000000003,90.52994428969359,5,-0.40000000000000036,98.0,118.461,-2.138999999999996,98.22636815920399,87.0214,-4.778599999999997,94.79455337690632,Nearly perfect efficiency margin; Ideal national ranking (top 5-7); Typical champion-level offense; Elite defense (better than typical champions)
183,Minnesota,0.0,0.5,2.0,0.236811,8.54055,-20.17945,29.737291086350965,89,83.6,0.0,111.083,-9.516999999999996,92.10862354892205,102.543,10.74300000000001,88.29738562091502,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
184,Mississippi,0.0,0.5,2.0,0.884844,22.0422,-6.677799999999998,76.74860724233984,26,20.6,0.0,117.965,-2.634999999999991,97.8150912106136,95.9225,4.122500000000002,95.50925925925925,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense slightly below champion standards
185,Mississippi St.,0.0,0.5,2.0,0.803334,19.7667,-8.953299999999999,68.82555710306407,32,26.6,0.0,118.37,-2.2299999999999898,98.15091210613599,98.6032,6.803200000000004,92.58910675381263,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
186,Mississippi Valley St.,0.0,0.5,2.0,-2.4754500000000004,-44.5725,-73.29249999999999,0.0,364,358.6,0.0,81.9884,-38.611599999999996,67.98374792703152,126.561,34.76100000000001,62.13398692810456,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
187,Missouri St.,0.0,0.5,2.0,-0.9250332,-5.75166,-34.47166,0.0,235,229.6,0.0,101.981,-18.619,84.56135986733001,107.733,15.933000000000007,82.6437908496732,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
188,Monmouth,0.0,0.5,2.0,-1.2452948,-9.46474,-38.18474,0.0,276,270.6,0.0,103.961,-16.638999999999996,86.20315091210614,113.426,21.626000000000005,76.44226579520696,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
189,Montana,0.0,0.5,2.0,-0.48436219999999996,-1.11811,-29.83811,0.0,177,171.6,0.0,110.557,-10.042999999999992,91.67247097844114,111.675,19.875,78.34967320261438,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
190,Montana St.,0.0,0.5,2.0,-0.5258219999999999,-1.6911,-30.411099999999998,0.0,182,176.6,0.0,106.486,-14.11399999999999,88.29684908789388,108.177,16.37700000000001,82.16013071895424,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
191,Morehead St.,0.0,0.5,2.0,-1.636508,-14.3254,-43.0454,0.0,325,319.6,0.0,98.3969,-22.203099999999992,81.58946932006634,112.722,20.921999999999997,77.20915032679738,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
192,Morgan St.,0.0,0.5,2.0,-1.6889560000000001,-15.1478,-43.8678,0.0,331,325.6,0.0,103.749,-16.851,86.0273631840796,118.897,27.09700000000001,70.48257080610021,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
193,Mount St. Mary's,0.0,0.5,2.0,-1.1172327999999998,-8.16164,-36.88164,0.0,259,253.6,0.0,101.087,-19.51299999999999,83.82006633499171,109.249,17.448999999999998,80.99237472766885,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
194,Murray St.,0.0,0.5,2.0,-0.2609184,1.35408,-27.36592,4.7147632311977645,148,142.6,0.0,106.421,-14.178999999999988,88.24295190713102,105.067,13.266999999999996,85.5479302832244,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
195,N.C. State,0.0,0.5,2.0,-0.09968039999999999,3.11598,-25.60402,10.849512534818942,127,121.6,0.0,108.315,-12.284999999999997,89.81343283582089,105.199,13.399000000000001,85.4041394335512,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
196,Navy,0.0,0.5,2.0,-1.2230155999999999,-9.25078,-37.97078,0.0,273,267.6,0.0,101.833,-18.766999999999996,84.43864013266999,111.084,19.284000000000006,78.99346405228758,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
197,Nebraska,0.0,0.5,2.0,0.6071519999999999,15.9576,-12.7624,55.56267409470752,52,46.6,0.0,114.199,-6.400999999999996,94.69237147595356,98.2418,6.441800000000001,92.98278867102397,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
198,Nebraska Omaha,0.0,0.5,2.0,-0.49335339999999994,-1.26767,-29.987669999999998,0.0,178,172.6,0.0,111.21,-9.39,92.2139303482587,112.477,20.677000000000007,77.47603485838779,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
199,Nevada,0.0,0.5,2.0,0.35574399999999995,10.5872,-18.1328,36.863509749303624,76,70.6,0.0,113.386,-7.213999999999999,94.01824212271974,102.799,10.99900000000001,88.0185185185185,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
200,New Hampshire,0.0,0.5,2.0,-1.969384,-21.6692,-50.3892,0.0,356,350.6,0.0,94.016,-26.58399999999999,77.95688225538973,115.685,23.885000000000005,73.98148148148148,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
201,New Mexico,0.0,0.5,2.0,0.70773,17.3865,-11.333499999999997,60.53795264623956,40,34.6,0.0,113.343,-7.256999999999991,93.98258706467662,95.9567,4.156700000000001,95.47200435729847,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense slightly below champion standards
202,New Mexico St.,0.0,0.5,2.0,-0.15137099999999998,2.63145,-26.088549999999998,9.162430362116993,134,128.6,0.0,103.34,-17.25999999999999,85.68822553897182,100.708,8.908000000000001,90.29629629629629,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
203,New Orleans,0.0,0.5,2.0,-1.8684280000000002,-18.4214,-47.1414,0.0,350,344.6,0.0,99.5525,-21.0475,82.54767827529022,117.974,26.174000000000007,71.48801742919389,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
204,Niagara,0.0,0.5,2.0,-1.673942,-14.9971,-43.7171,0.0,329,323.6,0.0,100.751,-19.84899999999999,83.54145936981759,115.748,23.948000000000008,73.91285403050108,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
205,Nicholls,0.0,0.5,2.0,-0.43075408000000004,-0.537704,-29.257704,0.0,170,164.6,0.0,107.323,-13.277000000000001,88.99087893864014,107.861,16.061000000000007,82.50435729847493,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
206,NJIT,0.0,0.5,2.0,-1.9197619999999997,-20.0881,-48.808099999999996,0.0,353,347.6,0.0,93.6112,-26.988799999999998,77.6212271973466,113.699,21.899,76.14488017429194,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
207,Norfolk St.,0.0,0.5,2.0,-0.5006802,-1.33401,-30.054009999999998,0.0,179,173.6,0.0,109.409,-11.190999999999988,90.72056384742953,110.743,18.942999999999998,79.36492374727669,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
208,North Alabama,0.0,0.5,2.0,0.031844000000000004,4.8922,-23.8278,17.0341225626741,111,105.6,0.0,112.506,-8.093999999999994,93.28855721393035,107.614,15.814000000000007,82.77342047930281,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
209,North Carolina,0.0,0.5,2.0,0.737912,18.2956,-10.424399999999999,63.703342618384404,38,32.6,0.0,119.641,-0.958999999999989,99.20480928689885,101.345,9.545000000000002,89.60239651416121,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
210,North Carolina A&T,0.0,0.5,2.0,-1.702936,-15.5468,-44.266799999999996,0.0,332,326.6,0.0,97.8899,-22.710099999999997,81.1690713101161,113.437,21.637,76.43028322440087,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
211,North Carolina Central,0.0,0.5,2.0,-1.58641,-13.6205,-42.3405,0.0,319,313.6,0.0,102.923,-17.676999999999992,85.3424543946932,116.544,24.744,73.04575163398692,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
212,North Dakota,0.0,0.5,2.0,-1.2016896,-9.08448,-37.80448,0.0,270,264.6,0.0,108.233,-12.36699999999999,89.74543946932008,117.318,25.518,72.20261437908496,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
213,North Dakota St.,0.0,0.5,2.0,-0.0922868,3.18566,-25.53434,11.092130919220054,126,120.6,0.0,116.145,-4.454999999999998,96.30597014925374,112.959,21.159000000000006,76.95098039215685,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
214,North Florida,0.0,0.5,2.0,-1.1042906,-7.81453,-36.53453,0.0,258,252.6,0.0,109.986,-10.61399999999999,91.19900497512438,117.801,26.001000000000005,71.67647058823529,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
215,North Texas,0.0,0.5,2.0,0.489986,12.7993,-15.920699999999998,44.5658077994429,61,55.6,0.0,110.483,-10.11699999999999,91.61111111111111,97.6833,5.8833000000000055,93.59117647058822,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
216,Northeastern,0.0,0.5,2.0,-0.7293352,-3.46676,-32.18676,0.0,210,204.6,0.0,104.15,-16.44999999999999,86.3598673300166,107.617,15.817000000000007,82.77015250544662,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
217,Northern Arizona,0.0,0.5,2.0,-1.0191756,-6.85878,-35.57878,0.0,247,241.6,0.0,105.652,-14.947999999999993,87.60530679933666,112.511,20.711,77.43899782135077,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
218,Northern Colorado,0.0,0.5,2.0,-0.1178792,2.80604,-25.91396,9.770334261838443,129,123.6,0.0,112.064,-8.536000000000001,92.92205638474294,109.258,17.458,80.98257080610021,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
219,Northern Illinois,0.0,0.5,2.0,-1.8872659999999999,-19.0633,-47.7833,0.0,351,345.6,0.0,94.4525,-26.147499999999994,78.31882255389718,113.516,21.716000000000008,76.3442265795207,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
220,Northern Iowa,0.0,0.5,2.0,0.1116266,6.18133,-22.53867,21.522736768802233,102,96.6,0.0,110.362,-10.238,91.51077943615257,104.18,12.38000000000001,86.51416122004356,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
221,Northern Kentucky,0.0,0.5,2.0,-0.9323589999999998,-5.81795,-34.537949999999995,0.0,236,230.6,0.0,102.844,-17.756,85.27694859038142,108.662,16.86200000000001,81.63180827886708,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
222,Northwestern,0.0,0.5,2.0,0.6460339999999999,16.4017,-12.318299999999997,57.108983286908085,47,41.6,0.0,114.929,-5.670999999999992,95.29767827529022,98.5268,6.726799999999997,92.6723311546841,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
223,Northwestern St.,0.0,0.5,2.0,-0.8772082,-5.46041,-34.18041,0.0,228,222.6,0.0,102.308,-18.291999999999987,84.832504145937,107.768,15.968000000000004,82.60566448801742,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
224,Notre Dame,0.0,0.5,2.0,0.18709699999999999,7.55485,-21.165149999999997,26.305188022284128,94,88.6,0.0,113.903,-6.6969999999999885,94.4469320066335,106.348,14.548000000000002,84.1525054466231,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
225,Oakland,0.0,0.5,2.0,-0.571269,-2.16345,-30.88345,0.0,188,182.6,0.0,107.412,-13.187999999999988,89.06467661691543,109.575,17.775000000000006,80.63725490196077,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
226,Ohio,0.0,0.5,2.0,-0.5479417999999999,-1.89709,-30.617089999999997,0.0,185,179.6,0.0,106.846,-13.75399999999999,88.59535655058043,108.743,16.942999999999998,81.54357298474946,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
227,Ohio St.,0.0,0.5,2.0,0.78256,19.328,-9.392,67.29805013927577,34,28.6,0.0,118.88,-1.7199999999999989,98.5737976782753,99.552,7.7520000000000095,91.55555555555554,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
228,Oklahoma,0.0,0.5,2.0,0.6684479999999999,16.6224,-12.0976,57.87743732590529,44,38.6,0.0,118.188,-2.411999999999992,98.0,101.565,9.765,89.36274509803921,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
229,Oklahoma St.,0.0,0.5,2.0,0.1468658,6.44329,-22.276709999999998,22.434853760445677,97,91.6,0.0,108.488,-12.111999999999995,89.95688225538973,102.045,10.245000000000005,88.83986928104575,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
230,Old Dominion,0.0,0.5,2.0,-1.4745420000000002,-12.2271,-40.9471,0.0,305,299.6,0.0,100.746,-19.854,83.53731343283582,112.973,21.173000000000002,76.93572984749454,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
231,Oral Roberts,0.0,0.5,2.0,-1.6200819999999998,-14.1041,-42.8241,0.0,323,317.6,0.0,103.469,-17.131,85.79519071310116,117.573,25.772999999999996,71.92483660130719,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
232,Oregon,0.0,0.5,2.0,0.809814,19.7907,-8.929299999999998,68.9091225626741,31,25.6,0.0,117.568,-3.0319999999999965,97.48590381426203,97.7773,5.9773,93.48877995642701,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
233,Oregon St.,0.0,0.5,2.0,0.331246,10.2623,-18.4577,35.732242339832865,79,73.6,0.0,117.043,-3.556999999999988,97.05058043117745,106.78,14.980000000000004,83.68191721132897,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
234,Pacific,0.0,0.5,2.0,-1.2851942,-9.95971,-38.67971,0.0,281,275.6,0.0,101.915,-18.684999999999988,84.50663349917082,111.874,20.073999999999998,78.13289760348584,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
235,Penn,0.0,0.5,2.0,-1.312484,-10.1242,-38.8442,0.0,285,279.6,0.0,104.402,-16.197999999999993,86.56882255389718,114.527,22.727000000000004,75.24291938997821,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
236,Penn St.,0.0,0.5,2.0,0.46361800000000003,12.3809,-16.3391,43.10898328690808,64,58.6,0.0,114.409,-6.190999999999988,94.8665008291874,102.028,10.228000000000009,88.85838779956426,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
237,Pepperdine,0.0,0.5,2.0,-0.966477,-6.32385,-35.04385,0.0,240,234.6,0.0,105.347,-15.253,87.35240464344942,111.671,19.87100000000001,78.35403050108931,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
238,Pittsburgh,0.0,0.5,2.0,0.534566,14.1283,-14.5917,49.193245125348184,58,52.6,0.0,117.044,-3.5559999999999974,97.0514096185738,102.915,11.115000000000009,87.89215686274508,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
239,Portland,0.0,0.5,2.0,-1.1325694,-8.32847,-37.048469999999995,0.0,261,255.6,0.0,106.341,-14.259,88.17661691542288,114.67,22.870000000000005,75.0871459694989,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
240,Portland St.,0.0,0.5,2.0,-0.622802,-2.6401,-31.3601,0.0,195,189.6,0.0,101.427,-19.172999999999988,84.10199004975125,104.067,12.266999999999996,86.63725490196079,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
241,Prairie View A&M,0.0,0.5,2.0,-1.9783099999999998,-21.8155,-50.5355,0.0,357,351.6,0.0,96.0132,-24.586799999999997,79.61293532338308,117.829,26.028999999999996,71.64596949891067,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
242,Presbyterian,0.0,0.5,2.0,-0.8841,-5.505,-34.225,0.0,229,223.6,0.0,105.063,-15.536999999999992,87.11691542288557,110.568,18.768,79.55555555555556,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
243,Princeton,0.0,0.5,2.0,-0.6059251999999999,-2.39626,-31.116259999999997,0.0,193,187.6,0.0,105.38,-15.219999999999999,87.37976782752902,107.776,15.975999999999999,82.59694989106754,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
244,Providence,0.0,0.5,2.0,0.202621,7.73105,-20.98895,26.918697771587745,92,86.6,0.0,112.875,-7.724999999999994,93.59452736318408,105.144,13.344000000000008,85.4640522875817,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
245,Purdue Fort Wayne,0.0,0.5,2.0,-0.38500702,-0.050351,-28.770350999999998,0.0,164,158.6,0.0,110.241,-10.358999999999995,91.41044776119404,110.292,18.492000000000004,79.85620915032679,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
246,Queens,0.0,0.5,2.0,-0.7226866,-3.43433,-32.15433,0.0,209,203.6,0.0,106.305,-14.294999999999987,88.14676616915423,109.74,17.939999999999998,80.45751633986929,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
247,Quinnipiac,0.0,0.5,2.0,-0.7082202000000001,-3.31101,-32.03101,0.0,207,201.6,0.0,101.557,-19.042999999999992,84.20978441127696,104.868,13.067999999999998,85.76470588235294,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
248,Radford,0.0,0.5,2.0,-0.32593584,0.503208,-28.216791999999998,1.7521169916434616,156,150.6,0.0,110.222,-10.378,91.39469320066335,109.718,17.918000000000006,80.48148148148147,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
249,Rhode Island,0.0,0.5,2.0,-0.2119528,2.00236,-26.71764,6.9720055710306355,142,136.6,0.0,109.073,-11.527000000000001,90.44195688225538,107.07,15.269999999999996,83.36601307189542,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
250,Rice,0.0,0.5,2.0,-0.5322986,-1.71493,-30.434929999999998,0.0,183,177.6,0.0,108.067,-12.533000000000001,89.6077943615257,109.782,17.982,80.41176470588235,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
251,Richmond,0.0,0.5,2.0,-0.9592334,-6.26167,-34.98167,0.0,239,233.6,0.0,103.388,-17.21199999999999,85.7280265339967,109.65,17.85000000000001,80.55555555555554,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
252,Rider,0.0,0.5,2.0,-1.6263580000000002,-14.1179,-42.8379,0.0,324,318.6,0.0,100.9,-19.69999999999999,83.66500829187397,115.018,23.218000000000004,74.70806100217865,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
253,Robert Morris,0.0,0.5,2.0,-0.28844356,0.877822,-27.842178,3.056483286908076,151,145.6,0.0,105.88,-14.719999999999999,87.79436152570482,105.002,13.201999999999998,85.61873638344227,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
254,Rutgers,0.0,0.5,2.0,0.37440399999999996,10.9202,-17.799799999999998,38.022980501392766,74,68.6,0.0,116.236,-4.36399999999999,96.38142620232173,105.316,13.516000000000005,85.27668845315904,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
255,Sacramento St.,0.0,0.5,2.0,-1.778874,-17.2437,-45.9637,0.0,339,333.6,0.0,95.1871,-25.412899999999993,78.92794361525705,112.431,20.631,77.52614379084967,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
256,Sacred Heart,0.0,0.5,2.0,-1.0898738000000001,-7.69369,-36.41369,0.0,256,250.6,0.0,105.602,-14.99799999999999,87.56384742951909,113.296,21.49600000000001,76.5838779956427,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
257,Saint Francis,0.0,0.5,2.0,-1.6117599999999999,-13.988,-42.708,0.0,322,316.6,0.0,101.183,-19.416999999999987,83.89966832504146,115.171,23.37100000000001,74.54139433551197,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
258,Saint Joseph's,0.0,0.5,2.0,0.36731,10.8655,-17.854499999999998,37.83252089136491,75,69.6,0.0,111.585,-9.015,92.52487562189054,100.719,8.918999999999997,90.2843137254902,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
259,Saint Louis,0.0,0.5,2.0,0.0792924,5.46462,-23.25538,19.027228412256264,105,99.6,0.0,109.181,-11.418999999999997,90.53150912106136,103.717,11.917000000000002,87.01851851851852,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
260,Saint Mary's,0.0,0.5,2.0,0.9460259999999999,23.6013,-5.1187000000000005,82.17722841225627,21,15.6,22.0,116.962,-3.637999999999991,96.98341625207297,93.3606,1.560600000000008,98.3,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Typical champion-level defense
261,Saint Peter's,0.0,0.5,2.0,-1.348704,-10.4352,-39.1552,0.0,290,284.6,0.0,96.2903,-24.309699999999992,79.84270315091212,106.726,14.926000000000002,83.74074074074073,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
262,Sam Houston St.,0.0,0.5,2.0,-0.41762578,-0.481289,-29.201289,0.0,168,162.6,0.0,110.312,-10.287999999999997,91.469320066335,110.793,18.99300000000001,79.31045751633985,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
263,Samford,0.0,0.5,2.0,0.0725474,5.42737,-23.29263,18.8975278551532,106,100.6,0.0,113.178,-7.421999999999997,93.84577114427861,107.75,15.950000000000003,82.62527233115468,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
264,San Diego,0.0,0.5,2.0,-1.356798,-10.5399,-39.2599,0.0,291,285.6,0.0,99.6481,-20.951899999999995,82.62694859038143,110.188,18.388000000000005,79.96949891067537,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
265,San Diego St.,0.0,0.5,2.0,0.637838,16.2919,-12.4281,56.72667130919219,48,42.6,0.0,110.418,-10.181999999999988,91.55721393034827,94.1263,2.3263000000000034,97.46590413943355,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Typical champion-level defense
266,San Francisco,0.0,0.5,2.0,0.471366,12.4683,-16.2517,43.4133008356546,63,57.6,0.0,112.274,-8.325999999999993,93.09618573797678,99.8061,8.006100000000004,91.27875816993463,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
267,San Jose St.,0.0,0.5,2.0,-0.47758160000000005,-1.07908,-29.79908,0.0,176,170.6,0.0,108.319,-12.280999999999992,89.81674958540631,109.398,17.598,80.83006535947712,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
268,Santa Clara,0.0,0.5,2.0,0.57953,15.1765,-13.543499999999998,52.842966573816156,54,48.6,0.0,116.775,-3.8249999999999886,96.82835820895524,101.598,9.798000000000002,89.3267973856209,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
269,Seattle,0.0,0.5,2.0,-0.24829539999999997,1.38523,-27.33477,4.8232242339832965,146,140.6,0.0,106.116,-14.483999999999995,87.99004975124379,104.731,12.930999999999997,85.91394335511983,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
270,Seton Hall,0.0,0.5,2.0,-0.6570782,-2.85391,-31.573909999999998,0.0,200,194.6,0.0,100.085,-20.515,82.98922056384743,102.939,11.138999999999996,87.86601307189542,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
271,Siena,0.0,0.5,2.0,-0.9803332,-6.41666,-35.13666,0.0,242,236.6,0.0,104.058,-16.541999999999987,86.28358208955225,110.475,18.674999999999997,79.65686274509804,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
272,SIUE,0.0,0.5,2.0,-0.8977838,-5.58919,-34.30919,0.0,231,225.6,0.0,101.828,-18.77199999999999,84.43449419568823,107.417,15.617000000000004,82.98801742919389,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
273,SMU,0.0,0.5,2.0,0.613716,15.9858,-12.7342,55.660863509749305,51,45.6,0.0,118.413,-2.1869999999999976,98.18656716417911,102.428,10.628,88.42265795206971,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
274,South Alabama,0.0,0.5,2.0,-0.007166200000000007,4.14169,-24.57831,14.420926183844017,115,109.6,0.0,107.578,-13.021999999999991,89.20232172470979,103.436,11.63600000000001,87.32461873638343,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
